order_id,seller_id,buyer_id,gross_amount,currency,order_date,status,payment_id,scenario
ORD-C03-000358,SEL-C03-008,BUY-C03-0707,287.37,BRL,2026-03-21T15:54:00Z,paid,PAY-C03-000358,order_gateway_payout_candidate
ORD-C03-000359,SEL-C03-009,BUY-C03-0714,1007.55,BRL,2026-03-22T16:07:00Z,paid,PAY-C03-000359,order_gateway_payout_candidate
ORD-C03-000360,SEL-C03-010,BUY-C03-0721,616.47,BRL,2026-03-23T12:00:00Z,paid,PAY-C03-000360,order_gateway_payout_candidate
ORD-C03-000361,SEL-C03-011,BUY-C03-0728,905.05,BRL,2026-03-24T12:13:00Z,paid,PAY-C03-000361,order_gateway_payout_candidate
ORD-C03-000362,SEL-C03-012,BUY-C03-0735,1983.88,BRL,2026-03-25T12:26:00Z,paid,PAY-C03-000362,order_gateway_payout_candidate
ORD-C03-000363,SEL-C03-013,BUY-C03-0742,1077.28,BRL,2026-03-26T12:39:00Z,paid,PAY-C03-000363,order_gateway_payout_candidate
ORD-C03-000364,SEL-C03-014,BUY-C03-0749,1234.29,BRL,2026-03-27T12:52:00Z,paid,PAY-C03-000364,order_gateway_payout_candidate
ORD-C03-000365,SEL-C03-015,BUY-C03-0756,2026.23,BRL,2026-03-28T13:05:00Z,paid,PAY-C03-000365,order_gateway_payout_candidate
ORD-C03-000366,SEL-C03-016,BUY-C03-0763,565.45,BRL,2026-03-29T13:18:00Z,paid,PAY-C03-000366,order_gateway_payout_candidate
ORD-C03-000367,SEL-C03-017,BUY-C03-0770,1851.58,BRL,2026-03-30T13:31:00Z,paid,PAY-C03-000367,order_gateway_payout_candidate
ORD-C03-000368,SEL-C03-018,BUY-C03-0777,280.20,BRL,2026-03-31T13:44:00Z,paid,PAY-C03-000368,order_gateway_payout_candidate
ORD-C03-000369,SEL-C03-019,BUY-C03-0784,1940.04,BRL,2026-04-01T13:57:00Z,paid,PAY-C03-000369,order_gateway_payout_candidate
ORD-C03-000370,SEL-C03-020,BUY-C03-0791,1362.80,BRL,2026-04-02T14:10:00Z,paid,PAY-C03-000370,order_gateway_payout_candidate
ORD-C03-000371,SEL-C03-021,BUY-C03-0798,1829.98,BRL,2026-04-03T14:23:00Z,paid,PAY-C03-000371,order_gateway_payout_candidate
ORD-C03-000372,SEL-C03-022,BUY-C03-0805,531.21,USD,2026-03-04T14:36:00Z,pending,PAY-C03-000372,order_not_captured_yet
ORD-C03-000373,SEL-C03-023,BUY-C03-0812,386.98,BRL,2026-03-05T14:49:00Z,paid,PAY-C03-000373,order_gateway_payout_candidate
ORD-C03-000374,SEL-C03-024,BUY-C03-0819,1311.34,BRL,2026-03-06T15:02:00Z,refunded,PAY-C03-000374,order_has_refund
ORD-C03-000375,SEL-C03-025,BUY-C03-0826,962.20,BRL,2026-03-07T15:15:00Z,paid,PAY-C03-000375,order_gateway_payout_candidate
ORD-C03-000376,SEL-C03-026,BUY-C03-0833,593.11,BRL,2026-03-08T15:28:00Z,paid,PAY-C03-000376,order_gateway_payout_candidate
ORD-C03-000377,SEL-C03-027,BUY-C03-0840,757.49,BRL,2026-03-09T15:41:00Z,disputed,PAY-C03-000377,order_needs_review
ORD-C03-000378,SEL-C03-028,BUY-C03-0847,674.69,BRL,2026-03-10T15:54:00Z,paid,PAY-C03-000378,order_gateway_payout_candidate
ORD-C03-000379,SEL-C03-029,BUY-C03-0854,1376.92,BRL,2026-03-11T16:07:00Z,paid,PAY-C03-000379,order_gateway_payout_candidate
ORD-C03-000380,SEL-C03-030,BUY-C03-0861,1607.33,BRL,2026-03-12T12:00:00Z,paid,PAY-C03-000380,order_gateway_payout_candidate
ORD-C03-000381,SEL-C03-031,BUY-C03-0868,1297.40,BRL,2026-03-13T12:13:00Z,paid,PAY-C03-000381,order_gateway_payout_candidate
ORD-C03-000382,SEL-C03-032,BUY-C03-0875,1327.80,BRL,2026-03-14T12:26:00Z,paid,PAY-C03-000382,order_gateway_payout_candidate
ORD-C03-000383,SEL-C03-033,BUY-C03-0882,1516.17,BRL,2026-03-15T12:39:00Z,paid,PAY-C03-000383,order_gateway_payout_candidate
ORD-C03-000384,SEL-C03-034,BUY-C03-0889,1640.65,EUR,2026-03-16T12:52:00Z,paid,PAY-C03-000384,order_gateway_payout_candidate
ORD-C03-000385,SEL-C03-035,BUY-C03-0896,1387.22,BRL,2026-03-17T13:05:00Z,paid,PAY-C03-000385,order_gateway_payout_candidate
ORD-C03-000386,SEL-C03-036,BUY-C03-0003,184.21,BRL,2026-03-18T13:18:00Z,paid,PAY-C03-000386,order_gateway_payout_candidate
ORD-C03-000387,SEL-C03-037,BUY-C03-0010,2151.39,BRL,2026-03-19T13:31:00Z,paid,PAY-C03-000387,order_gateway_payout_candidate
ORD-C03-000388,SEL-C03-038,BUY-C03-0017,402.29,BRL,2026-03-20T13:44:00Z,paid,PAY-C03-000388,order_gateway_payout_candidate
ORD-C03-000389,SEL-C03-039,BUY-C03-0024,1239.69,BRL,2026-03-21T13:57:00Z,paid,PAY-C03-000389,order_gateway_payout_candidate
ORD-C03-000390,SEL-C03-040,BUY-C03-0031,963.55,BRL,2026-03-22T14:10:00Z,paid,PAY-C03-000390,order_gateway_payout_candidate
ORD-C03-000391,SEL-C03-041,BUY-C03-0038,952.66,BRL,2026-03-23T14:23:00Z,refunded,PAY-C03-000391,order_has_refund
ORD-C03-000392,SEL-C03-042,BUY-C03-0045,1588.09,BRL,2026-03-24T14:36:00Z,paid,PAY-C03-000392,order_gateway_payout_candidate
ORD-C03-000393,SEL-C03-043,BUY-C03-0052,1155.67,BRL,2026-03-25T14:49:00Z,paid,PAY-C03-000393,order_gateway_payout_candidate
ORD-C03-000394,SEL-C03-044,BUY-C03-0059,1316.02,BRL,2026-03-26T15:02:00Z,paid,PAY-C03-000394,order_gateway_payout_candidate
ORD-C03-000395,SEL-C03-045,BUY-C03-0066,783.21,BRL,2026-03-27T15:15:00Z,paid,PAY-C03-000395,order_gateway_payout_candidate
ORD-C03-000396,SEL-C03-046,BUY-C03-0073,2067.59,BRL,2026-03-28T15:28:00Z,paid,PAY-C03-000396,order_gateway_payout_candidate
ORD-C03-000397,SEL-C03-047,BUY-C03-0080,253.45,BRL,2026-03-29T15:41:00Z,paid,PAY-C03-000397,order_gateway_payout_candidate
ORD-C03-000398,SEL-C03-048,BUY-C03-0087,51.37,BRL,2026-03-30T15:54:00Z,paid,PAY-C03-000398,order_gateway_payout_candidate
ORD-C03-000399,SEL-C03-049,BUY-C03-0094,1901.61,BRL,2026-03-31T16:07:00Z,paid,PAY-C03-000399,order_gateway_payout_candidate
ORD-C03-000400,SEL-C03-050,BUY-C03-0101,1119.64,BRL,2026-04-01T12:00:00Z,paid,PAY-C03-000400,order_gateway_payout_candidate
ORD-C03-000401,SEL-C03-001,BUY-C03-0108,392.86,BRL,2026-04-02T12:13:00Z,paid,PAY-C03-000401,order_gateway_payout_candidate
ORD-C03-000402,SEL-C03-002,BUY-C03-0115,1507.23,BRL,2026-04-03T12:26:00Z,paid,PAY-C03-000402,order_gateway_payout_candidate
ORD-C03-000403,SEL-C03-003,BUY-C03-0122,1248.00,BRL,2026-03-04T12:39:00Z,pending,PAY-C03-000403,order_not_captured_yet
ORD-C03-000404,SEL-C03-004,BUY-C03-0129,1597.30,BRL,2026-03-05T12:52:00Z,paid,PAY-C03-000404,order_gateway_payout_candidate
ORD-C03-000405,SEL-C03-005,BUY-C03-0136,684.23,BRL,2026-03-06T13:05:00Z,paid,PAY-C03-000405,order_gateway_payout_candidate
ORD-C03-000406,SEL-C03-006,BUY-C03-0143,1068.55,BRL,2026-03-07T13:18:00Z,disputed,PAY-C03-000406,order_needs_review
ORD-C03-000407,SEL-C03-007,BUY-C03-0150,1559.80,BRL,2026-03-08T13:31:00Z,paid,PAY-C03-000407,order_gateway_payout_candidate
ORD-C03-000408,SEL-C03-008,BUY-C03-0157,2165.42,USD,2026-03-09T13:44:00Z,refunded,PAY-C03-000408,order_has_refund
ORD-C03-000409,SEL-C03-009,BUY-C03-0164,1370.67,BRL,2026-03-10T13:57:00Z,paid,PAY-C03-000409,order_gateway_payout_candidate
ORD-C03-000410,SEL-C03-010,BUY-C03-0171,125.41,BRL,2026-03-11T14:10:00Z,paid,PAY-C03-000410,order_gateway_payout_candidate
ORD-C03-000411,SEL-C03-011,BUY-C03-0178,1585.45,BRL,2026-03-12T14:23:00Z,paid,PAY-C03-000411,order_gateway_payout_candidate
ORD-C03-000412,SEL-C03-012,BUY-C03-0185,1695.26,BRL,2026-03-13T14:36:00Z,paid,PAY-C03-000412,order_gateway_payout_candidate
ORD-C03-000413,SEL-C03-013,BUY-C03-0192,2088.24,BRL,2026-03-14T14:49:00Z,paid,PAY-C03-000413,order_gateway_payout_candidate
ORD-C03-000414,SEL-C03-014,BUY-C03-0199,1873.89,BRL,2026-03-15T15:02:00Z,paid,PAY-C03-000414,order_gateway_payout_candidate
ORD-C03-000415,SEL-C03-015,BUY-C03-0206,639.78,BRL,2026-03-16T15:15:00Z,paid,PAY-C03-000415,order_gateway_payout_candidate
ORD-C03-000416,SEL-C03-016,BUY-C03-0213,761.51,BRL,2026-03-17T15:28:00Z,paid,PAY-C03-000416,order_gateway_payout_candidate
ORD-C03-000417,SEL-C03-017,BUY-C03-0220,675.64,BRL,2026-03-18T15:41:00Z,paid,PAY-C03-000417,order_gateway_payout_candidate
ORD-C03-000418,SEL-C03-018,BUY-C03-0227,495.30,BRL,2026-03-19T15:54:00Z,paid,PAY-C03-000418,order_gateway_payout_candidate
ORD-C03-000419,SEL-C03-019,BUY-C03-0234,284.46,BRL,2026-03-20T16:07:00Z,paid,PAY-C03-000419,order_gateway_payout_candidate
ORD-C03-000420,SEL-C03-020,BUY-C03-0241,283.69,EUR,2026-03-21T12:00:00Z,paid,PAY-C03-000420,order_gateway_payout_candidate
ORD-C03-000421,SEL-C03-021,BUY-C03-0248,389.39,BRL,2026-03-22T12:13:00Z,paid,PAY-C03-000421,order_gateway_payout_candidate
ORD-C03-000422,SEL-C03-022,BUY-C03-0255,101.91,BRL,2026-03-23T12:26:00Z,paid,PAY-C03-000422,order_gateway_payout_candidate
ORD-C03-000423,SEL-C03-023,BUY-C03-0262,310.75,BRL,2026-03-24T12:39:00Z,paid,PAY-C03-000423,order_gateway_payout_candidate
ORD-C03-000424,SEL-C03-024,BUY-C03-0269,1383.20,BRL,2026-03-25T12:52:00Z,paid,PAY-C03-000424,order_gateway_payout_candidate
ORD-C03-000425,SEL-C03-025,BUY-C03-0276,2025.93,BRL,2026-03-26T13:05:00Z,refunded,PAY-C03-000425,order_has_refund
ORD-C03-000426,SEL-C03-026,BUY-C03-0283,1965.71,BRL,2026-03-27T13:18:00Z,paid,PAY-C03-000426,order_gateway_payout_candidate
ORD-C03-000427,SEL-C03-027,BUY-C03-0290,1178.33,BRL,2026-03-28T13:31:00Z,paid,PAY-C03-000427,order_gateway_payout_candidate
ORD-C03-000428,SEL-C03-028,BUY-C03-0297,1554.57,BRL,2026-03-29T13:44:00Z,paid,PAY-C03-000428,order_gateway_payout_candidate
ORD-C03-000429,SEL-C03-029,BUY-C03-0304,176.43,BRL,2026-03-30T13:57:00Z,paid,PAY-C03-000429,order_gateway_payout_candidate
ORD-C03-000430,SEL-C03-030,BUY-C03-0311,300.31,BRL,2026-03-31T14:10:00Z,paid,PAY-C03-000430,order_gateway_payout_candidate
ORD-C03-000431,SEL-C03-031,BUY-C03-0318,2091.32,BRL,2026-04-01T14:23:00Z,paid,PAY-C03-000431,order_gateway_payout_candidate
ORD-C03-000432,SEL-C03-032,BUY-C03-0325,1316.95,BRL,2026-04-02T14:36:00Z,paid,PAY-C03-000432,order_gateway_payout_candidate
ORD-C03-000433,SEL-C03-033,BUY-C03-0332,2028.75,BRL,2026-04-03T14:49:00Z,paid,PAY-C03-000433,order_gateway_payout_candidate
ORD-C03-000434,SEL-C03-034,BUY-C03-0339,775.16,BRL,2026-03-04T15:02:00Z,pending,PAY-C03-000434,order_not_captured_yet
ORD-C03-000435,SEL-C03-035,BUY-C03-0346,2039.61,BRL,2026-03-05T15:15:00Z,disputed,PAY-C03-000435,order_needs_review
ORD-C03-000436,SEL-C03-036,BUY-C03-0353,112.77,BRL,2026-03-06T15:28:00Z,paid,PAY-C03-000436,order_gateway_payout_candidate
ORD-C03-000437,SEL-C03-037,BUY-C03-0360,736.14,BRL,2026-03-07T15:41:00Z,paid,PAY-C03-000437,order_gateway_payout_candidate
ORD-C03-000438,SEL-C03-038,BUY-C03-0367,1568.18,BRL,2026-03-08T15:54:00Z,paid,PAY-C03-000438,order_gateway_payout_candidate
ORD-C03-000439,SEL-C03-039,BUY-C03-0374,2166.87,BRL,2026-03-09T16:07:00Z,paid,PAY-C03-000439,order_gateway_payout_candidate
ORD-C03-000440,SEL-C03-040,BUY-C03-0381,1511.07,BRL,2026-03-10T12:00:00Z,paid,PAY-C03-000440,order_gateway_payout_candidate
ORD-C03-000441,SEL-C03-041,BUY-C03-0388,602.38,BRL,2026-03-11T12:13:00Z,paid,PAY-C03-000441,order_gateway_payout_candidate
ORD-C03-000442,SEL-C03-042,BUY-C03-0395,423.66,BRL,2026-03-12T12:26:00Z,refunded,PAY-C03-000442,order_has_refund
ORD-C03-000443,SEL-C03-043,BUY-C03-0402,1586.27,BRL,2026-03-13T12:39:00Z,paid,PAY-C03-000443,order_gateway_payout_candidate
ORD-C03-000444,SEL-C03-044,BUY-C03-0409,1188.12,USD,2026-03-14T12:52:00Z,paid,PAY-C03-000444,order_gateway_payout_candidate
ORD-C03-000445,SEL-C03-045,BUY-C03-0416,49.80,BRL,2026-03-15T13:05:00Z,paid,PAY-C03-000445,order_gateway_payout_candidate
ORD-C03-000446,SEL-C03-046,BUY-C03-0423,2177.66,BRL,2026-03-16T13:18:00Z,paid,PAY-C03-000446,order_gateway_payout_candidate
ORD-C03-000447,SEL-C03-047,BUY-C03-0430,991.65,BRL,2026-03-17T13:31:00Z,paid,PAY-C03-000447,order_gateway_payout_candidate
ORD-C03-000448,SEL-C03-048,BUY-C03-0437,562.59,BRL,2026-03-18T13:44:00Z,paid,PAY-C03-000448,order_gateway_payout_candidate
ORD-C03-000449,SEL-C03-049,BUY-C03-0444,1700.63,BRL,2026-03-19T13:57:00Z,paid,PAY-C03-000449,order_gateway_payout_candidate
ORD-C03-000450,SEL-C03-050,BUY-C03-0451,249.40,BRL,2026-03-20T14:10:00Z,paid,PAY-C03-000450,order_gateway_payout_candidate
ORD-C03-000451,SEL-C03-001,BUY-C03-0458,1370.47,BRL,2026-03-21T14:23:00Z,paid,PAY-C03-000451,order_gateway_payout_candidate
ORD-C03-000452,SEL-C03-002,BUY-C03-0465,1775.28,BRL,2026-03-22T14:36:00Z,paid,PAY-C03-000452,order_gateway_payout_candidate
ORD-C03-000453,SEL-C03-003,BUY-C03-0472,767.35,BRL,2026-03-23T14:49:00Z,paid,PAY-C03-000453,order_gateway_payout_candidate
ORD-C03-000454,SEL-C03-004,BUY-C03-0479,1382.68,BRL,2026-03-24T15:02:00Z,paid,PAY-C03-000454,order_gateway_payout_candidate
ORD-C03-000455,SEL-C03-005,BUY-C03-0486,1841.82,BRL,2026-03-25T15:15:00Z,paid,PAY-C03-000455,order_gateway_payout_candidate
ORD-C03-000456,SEL-C03-006,BUY-C03-0493,1375.03,EUR,2026-03-26T15:28:00Z,paid,PAY-C03-000456,order_gateway_payout_candidate
ORD-C03-000457,SEL-C03-007,BUY-C03-0500,706.69,BRL,2026-03-27T15:41:00Z,paid,PAY-C03-000457,order_gateway_payout_candidate
ORD-C03-000458,SEL-C03-008,BUY-C03-0507,1416.71,BRL,2026-03-28T15:54:00Z,paid,PAY-C03-000458,order_gateway_payout_candidate
ORD-C03-000459,SEL-C03-009,BUY-C03-0514,1706.66,BRL,2026-03-29T16:07:00Z,refunded,PAY-C03-000459,order_has_refund
ORD-C03-000460,SEL-C03-010,BUY-C03-0521,123.31,BRL,2026-03-30T12:00:00Z,paid,PAY-C03-000460,order_gateway_payout_candidate
ORD-C03-000461,SEL-C03-011,BUY-C03-0528,780.71,BRL,2026-03-31T12:13:00Z,paid,PAY-C03-000461,order_gateway_payout_candidate
ORD-C03-000462,SEL-C03-012,BUY-C03-0535,1592.82,BRL,2026-04-01T12:26:00Z,paid,PAY-C03-000462,order_gateway_payout_candidate
ORD-C03-000463,SEL-C03-013,BUY-C03-0542,334.93,BRL,2026-04-02T12:39:00Z,paid,PAY-C03-000463,order_gateway_payout_candidate
ORD-C03-000464,SEL-C03-014,BUY-C03-0549,781.54,BRL,2026-04-03T12:52:00Z,disputed,PAY-C03-000464,order_needs_review
ORD-C03-000465,SEL-C03-015,BUY-C03-0556,1927.83,BRL,2026-03-04T13:05:00Z,pending,PAY-C03-000465,order_not_captured_yet
ORD-C03-000466,SEL-C03-016,BUY-C03-0563,1157.44,BRL,2026-03-05T13:18:00Z,paid,PAY-C03-000466,order_gateway_payout_candidate
ORD-C03-000467,SEL-C03-017,BUY-C03-0570,1315.22,BRL,2026-03-06T13:31:00Z,paid,PAY-C03-000467,order_gateway_payout_candidate
ORD-C03-000468,SEL-C03-018,BUY-C03-0577,311.96,BRL,2026-03-07T13:44:00Z,paid,PAY-C03-000468,order_gateway_payout_candidate
ORD-C03-000469,SEL-C03-019,BUY-C03-0584,1876.21,BRL,2026-03-08T13:57:00Z,paid,PAY-C03-000469,order_gateway_payout_candidate
ORD-C03-000470,SEL-C03-020,BUY-C03-0591,103.60,BRL,2026-03-09T14:10:00Z,paid,PAY-C03-000470,order_gateway_payout_candidate
ORD-C03-000471,SEL-C03-021,BUY-C03-0598,1338.22,BRL,2026-03-10T14:23:00Z,paid,PAY-C03-000471,order_gateway_payout_candidate
ORD-C03-000472,SEL-C03-022,BUY-C03-0605,1297.49,BRL,2026-03-11T14:36:00Z,paid,PAY-C03-000472,order_gateway_payout_candidate
ORD-C03-000473,SEL-C03-023,BUY-C03-0612,1076.09,BRL,2026-03-12T14:49:00Z,paid,PAY-C03-000473,order_gateway_payout_candidate
ORD-C03-000474,SEL-C03-024,BUY-C03-0619,1995.77,BRL,2026-03-13T15:02:00Z,paid,PAY-C03-000474,order_gateway_payout_candidate
ORD-C03-000475,SEL-C03-025,BUY-C03-0626,2168.36,BRL,2026-03-14T15:15:00Z,paid,PAY-C03-000475,order_gateway_payout_candidate
ORD-C03-000476,SEL-C03-026,BUY-C03-0633,1303.93,BRL,2026-03-15T15:28:00Z,refunded,PAY-C03-000476,order_has_refund
ORD-C03-000477,SEL-C03-027,BUY-C03-0640,1243.03,BRL,2026-03-16T15:41:00Z,paid,PAY-C03-000477,order_gateway_payout_candidate
ORD-C03-000478,SEL-C03-028,BUY-C03-0647,919.19,BRL,2026-03-17T15:54:00Z,paid,PAY-C03-000478,order_gateway_payout_candidate
ORD-C03-000479,SEL-C03-029,BUY-C03-0654,1305.21,BRL,2026-03-18T16:07:00Z,paid,PAY-C03-000479,order_gateway_payout_candidate
ORD-C03-000480,SEL-C03-030,BUY-C03-0661,1402.45,USD,2026-03-19T12:00:00Z,paid,PAY-C03-000480,order_gateway_payout_candidate
ORD-C03-000481,SEL-C03-031,BUY-C03-0668,1530.40,BRL,2026-03-20T12:13:00Z,paid,PAY-C03-000481,order_gateway_payout_candidate
ORD-C03-000482,SEL-C03-032,BUY-C03-0675,1919.91,BRL,2026-03-21T12:26:00Z,paid,PAY-C03-000482,order_gateway_payout_candidate
ORD-C03-000483,SEL-C03-033,BUY-C03-0682,409.63,BRL,2026-03-22T12:39:00Z,paid,PAY-C03-000483,order_gateway_payout_candidate
ORD-C03-000484,SEL-C03-034,BUY-C03-0689,2015.20,BRL,2026-03-23T12:52:00Z,paid,PAY-C03-000484,order_gateway_payout_candidate
ORD-C03-000485,SEL-C03-035,BUY-C03-0696,954.85,BRL,2026-03-24T13:05:00Z,paid,PAY-C03-000485,order_gateway_payout_candidate
ORD-C03-000486,SEL-C03-036,BUY-C03-0703,1100.14,BRL,2026-03-25T13:18:00Z,paid,PAY-C03-000486,order_gateway_payout_candidate
ORD-C03-000487,SEL-C03-037,BUY-C03-0710,150.50,BRL,2026-03-26T13:31:00Z,paid,PAY-C03-000487,order_gateway_payout_candidate
ORD-C03-000488,SEL-C03-038,BUY-C03-0717,886.61,BRL,2026-03-27T13:44:00Z,paid,PAY-C03-000488,order_gateway_payout_candidate
ORD-C03-000489,SEL-C03-039,BUY-C03-0724,1000.33,BRL,2026-03-28T13:57:00Z,paid,PAY-C03-000489,order_gateway_payout_candidate
ORD-C03-000490,SEL-C03-040,BUY-C03-0731,1319.92,BRL,2026-03-29T14:10:00Z,paid,PAY-C03-000490,order_gateway_payout_candidate
ORD-C03-000491,SEL-C03-041,BUY-C03-0738,626.39,BRL,2026-03-30T14:23:00Z,paid,PAY-C03-000491,order_gateway_payout_candidate
ORD-C03-000492,SEL-C03-042,BUY-C03-0745,1648.74,EUR,2026-03-31T14:36:00Z,paid,PAY-C03-000492,order_gateway_payout_candidate
ORD-C03-000493,SEL-C03-043,BUY-C03-0752,1433.83,BRL,2026-04-01T14:49:00Z,refunded,PAY-C03-000493,order_has_refund
ORD-C03-000494,SEL-C03-044,BUY-C03-0759,502.78,BRL,2026-04-02T15:02:00Z,paid,PAY-C03-000494,order_gateway_payout_candidate
ORD-C03-000495,SEL-C03-045,BUY-C03-0766,1031.73,BRL,2026-04-03T15:15:00Z,paid,PAY-C03-000495,order_gateway_payout_candidate
ORD-C03-000496,SEL-C03-046,BUY-C03-0773,130.61,BRL,2026-03-04T15:28:00Z,pending,PAY-C03-000496,order_not_captured_yet
ORD-C03-000497,SEL-C03-047,BUY-C03-0780,742.87,BRL,2026-03-05T15:41:00Z,paid,PAY-C03-000497,order_gateway_payout_candidate
ORD-C03-000498,SEL-C03-048,BUY-C03-0787,911.13,BRL,2026-03-06T15:54:00Z,paid,PAY-C03-000498,order_gateway_payout_candidate
ORD-C03-000499,SEL-C03-049,BUY-C03-0794,497.82,BRL,2026-03-07T16:07:00Z,paid,PAY-C03-000499,order_gateway_payout_candidate
ORD-C03-000500,SEL-C03-050,BUY-C03-0801,1073.62,BRL,2026-03-08T12:00:00Z,paid,PAY-C03-000500,order_gateway_payout_candidate
ORD-C03-000501,SEL-C03-001,BUY-C03-0808,2102.52,BRL,2026-03-09T12:13:00Z,paid,PAY-C03-000501,order_gateway_payout_candidate
ORD-C03-000502,SEL-C03-002,BUY-C03-0815,1776.80,BRL,2026-03-10T12:26:00Z,paid,PAY-C03-000502,order_gateway_payout_candidate
ORD-C03-000503,SEL-C03-003,BUY-C03-0822,137.41,BRL,2026-03-11T12:39:00Z,paid,PAY-C03-000503,order_gateway_payout_candidate
ORD-C03-000504,SEL-C03-004,BUY-C03-0829,1124.99,BRL,2026-03-12T12:52:00Z,paid,PAY-C03-000504,order_gateway_payout_candidate
ORD-C03-000505,SEL-C03-005,BUY-C03-0836,313.73,BRL,2026-03-13T13:05:00Z,paid,PAY-C03-000505,order_gateway_payout_candidate
ORD-C03-000506,SEL-C03-006,BUY-C03-0843,256.35,BRL,2026-03-14T13:18:00Z,paid,PAY-C03-000506,order_gateway_payout_candidate
ORD-C03-000507,SEL-C03-007,BUY-C03-0850,601.16,BRL,2026-03-15T13:31:00Z,paid,PAY-C03-000507,order_gateway_payout_candidate
ORD-C03-000508,SEL-C03-008,BUY-C03-0857,37.23,BRL,2026-03-16T13:44:00Z,paid,PAY-C03-000508,order_gateway_payout_candidate
ORD-C03-000509,SEL-C03-009,BUY-C03-0864,1964.63,BRL,2026-03-17T13:57:00Z,paid,PAY-C03-000509,order_gateway_payout_candidate
ORD-C03-000510,SEL-C03-010,BUY-C03-0871,1868.36,BRL,2026-03-18T14:10:00Z,refunded,PAY-C03-000510,order_has_refund
ORD-C03-000511,SEL-C03-011,BUY-C03-0878,1984.89,BRL,2026-03-19T14:23:00Z,paid,PAY-C03-000511,order_gateway_payout_candidate
ORD-C03-000512,SEL-C03-012,BUY-C03-0885,1692.50,BRL,2026-03-20T14:36:00Z,paid,PAY-C03-000512,order_gateway_payout_candidate
ORD-C03-000513,SEL-C03-013,BUY-C03-0892,1125.94,BRL,2026-03-21T14:49:00Z,paid,PAY-C03-000513,order_gateway_payout_candidate
ORD-C03-000514,SEL-C03-014,BUY-C03-0899,1031.55,BRL,2026-03-22T15:02:00Z,paid,PAY-C03-000514,order_gateway_payout_candidate
ORD-C03-000515,SEL-C03-015,BUY-C03-0006,1956.48,BRL,2026-03-23T15:15:00Z,paid,PAY-C03-000515,order_gateway_payout_candidate
ORD-C03-000516,SEL-C03-016,BUY-C03-0013,1200.53,USD,2026-03-24T15:28:00Z,paid,PAY-C03-000516,order_gateway_payout_candidate
ORD-C03-000517,SEL-C03-017,BUY-C03-0020,1922.04,BRL,2026-03-25T15:41:00Z,paid,PAY-C03-000517,order_gateway_payout_candidate
ORD-C03-000518,SEL-C03-018,BUY-C03-0027,1988.93,BRL,2026-03-26T15:54:00Z,paid,PAY-C03-000518,order_gateway_payout_candidate
ORD-C03-000519,SEL-C03-019,BUY-C03-0034,766.71,BRL,2026-03-27T16:07:00Z,paid,PAY-C03-000519,order_gateway_payout_candidate
ORD-C03-000520,SEL-C03-020,BUY-C03-0041,736.51,BRL,2026-03-28T12:00:00Z,paid,PAY-C03-000520,order_gateway_payout_candidate
ORD-C03-000521,SEL-C03-021,BUY-C03-0048,1224.40,BRL,2026-03-29T12:13:00Z,paid,PAY-C03-000521,order_gateway_payout_candidate
ORD-C03-000522,SEL-C03-022,BUY-C03-0055,2108.74,BRL,2026-03-30T12:26:00Z,disputed,PAY-C03-000522,order_needs_review
ORD-C03-000523,SEL-C03-023,BUY-C03-0062,1591.32,BRL,2026-03-31T12:39:00Z,paid,PAY-C03-000523,order_gateway_payout_candidate
ORD-C03-000524,SEL-C03-024,BUY-C03-0069,643.69,BRL,2026-04-01T12:52:00Z,paid,PAY-C03-000524,order_gateway_payout_candidate
ORD-C03-000525,SEL-C03-025,BUY-C03-0076,452.15,BRL,2026-04-02T13:05:00Z,paid,PAY-C03-000525,order_gateway_payout_candidate
ORD-C03-000526,SEL-C03-026,BUY-C03-0083,1667.91,BRL,2026-04-03T13:18:00Z,paid,PAY-C03-000526,order_gateway_payout_candidate
ORD-C03-000527,SEL-C03-027,BUY-C03-0090,1977.91,BRL,2026-03-04T13:31:00Z,pending,PAY-C03-000527,order_not_captured_yet
ORD-C03-000528,SEL-C03-028,BUY-C03-0097,545.29,EUR,2026-03-05T13:44:00Z,paid,PAY-C03-000528,order_gateway_payout_candidate
ORD-C03-000529,SEL-C03-029,BUY-C03-0104,970.32,BRL,2026-03-06T13:57:00Z,paid,PAY-C03-000529,order_gateway_payout_candidate
ORD-C03-000530,SEL-C03-030,BUY-C03-0111,416.38,BRL,2026-03-07T14:10:00Z,paid,PAY-C03-000530,order_gateway_payout_candidate
ORD-C03-000531,SEL-C03-031,BUY-C03-0118,1782.39,BRL,2026-03-08T14:23:00Z,paid,PAY-C03-000531,order_gateway_payout_candidate
ORD-C03-000532,SEL-C03-032,BUY-C03-0125,341.61,BRL,2026-03-09T14:36:00Z,paid,PAY-C03-000532,order_gateway_payout_candidate
ORD-C03-000533,SEL-C03-033,BUY-C03-0132,299.52,BRL,2026-03-10T14:49:00Z,paid,PAY-C03-000533,order_gateway_payout_candidate
ORD-C03-000534,SEL-C03-034,BUY-C03-0139,168.73,BRL,2026-03-11T15:02:00Z,paid,PAY-C03-000534,order_gateway_payout_candidate
ORD-C03-000535,SEL-C03-035,BUY-C03-0146,478.66,BRL,2026-03-12T15:15:00Z,paid,PAY-C03-000535,order_gateway_payout_candidate
