refund_id,order_id,gateway_tx_id,seller_id,amount,currency,refunded_at,reason,scenario
REFUND-C03-000335,ORD-C03-009335,GTW-C03-ONLY-000335,SEL-C03-035,56.79,BRL,2026-03-14T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000336,ORD-C03-009336,GTW-C03-ONLY-000336,SEL-C03-036,303.67,USD,2026-03-15T14:49:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000337,ORD-C03-009337,GTW-C03-ONLY-000337,SEL-C03-037,102.26,BRL,2026-03-16T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000338,ORD-C03-009338,GTW-C03-ONLY-000338,SEL-C03-038,849.55,BRL,2026-03-17T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000339,ORD-C03-009339,GTW-C03-ONLY-000339,SEL-C03-039,624.34,BRL,2026-03-18T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000340,ORD-C03-009340,GTW-C03-ONLY-000340,SEL-C03-040,661.00,BRL,2026-03-19T15:41:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000341,ORD-C03-009341,GTW-C03-ONLY-000341,SEL-C03-041,233.30,BRL,2026-03-20T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000342,ORD-C03-009342,GTW-C03-ONLY-000342,SEL-C03-042,448.22,BRL,2026-03-21T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000343,ORD-C03-009343,GTW-C03-ONLY-000343,SEL-C03-043,103.97,BRL,2026-03-22T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000344,ORD-C03-009344,GTW-C03-ONLY-000344,SEL-C03-044,568.27,BRL,2026-03-23T12:26:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000345,ORD-C03-009345,GTW-C03-ONLY-000345,SEL-C03-045,915.78,BRL,2026-03-24T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000346,ORD-C03-009346,GTW-C03-ONLY-000346,SEL-C03-046,170.45,BRL,2026-03-25T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000347,ORD-C03-009347,GTW-C03-ONLY-000347,SEL-C03-047,414.66,BRL,2026-03-26T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000348,ORD-C03-009348,GTW-C03-ONLY-000348,SEL-C03-048,922.74,EUR,2026-03-27T13:18:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000349,ORD-C03-009349,GTW-C03-ONLY-000349,SEL-C03-049,181.51,BRL,2026-03-28T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000350,ORD-C03-009350,GTW-C03-ONLY-000350,SEL-C03-050,369.57,BRL,2026-03-29T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000351,ORD-C03-009351,GTW-C03-ONLY-000351,SEL-C03-001,995.41,BRL,2026-03-30T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000352,ORD-C03-009352,GTW-C03-ONLY-000352,SEL-C03-002,741.32,BRL,2026-03-31T14:10:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000353,ORD-C03-009353,GTW-C03-ONLY-000353,SEL-C03-003,992.23,BRL,2026-04-01T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000354,ORD-C03-009354,GTW-C03-ONLY-000354,SEL-C03-004,419.93,BRL,2026-04-02T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000355,ORD-C03-009355,GTW-C03-ONLY-000355,SEL-C03-005,510.62,BRL,2026-04-03T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000356,ORD-C03-009356,GTW-C03-ONLY-000356,SEL-C03-006,320.81,BRL,2026-04-04T15:02:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000357,ORD-C03-009357,GTW-C03-ONLY-000357,SEL-C03-007,144.31,BRL,2026-04-05T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000358,ORD-C03-009358,GTW-C03-ONLY-000358,SEL-C03-008,66.48,BRL,2026-04-06T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000359,ORD-C03-009359,GTW-C03-ONLY-000359,SEL-C03-009,324.96,BRL,2026-04-07T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000360,ORD-C03-009360,GTW-C03-ONLY-000360,SEL-C03-010,747.65,BRL,2026-04-08T15:54:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000361,ORD-C03-009361,GTW-C03-ONLY-000361,SEL-C03-011,142.57,BRL,2026-04-09T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000362,ORD-C03-009362,GTW-C03-ONLY-000362,SEL-C03-012,51.43,BRL,2026-03-10T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000363,ORD-C03-009363,GTW-C03-ONLY-000363,SEL-C03-013,339.71,BRL,2026-03-11T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000364,ORD-C03-009364,GTW-C03-ONLY-000364,SEL-C03-014,169.13,BRL,2026-03-12T12:39:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000365,ORD-C03-009365,GTW-C03-ONLY-000365,SEL-C03-015,369.74,BRL,2026-03-13T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000366,ORD-C03-009366,GTW-C03-ONLY-000366,SEL-C03-016,860.14,BRL,2026-03-14T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000367,ORD-C03-009367,GTW-C03-ONLY-000367,SEL-C03-017,599.27,BRL,2026-03-15T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000368,ORD-C03-009368,GTW-C03-ONLY-000368,SEL-C03-018,170.57,BRL,2026-03-16T13:31:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000369,ORD-C03-009369,GTW-C03-ONLY-000369,SEL-C03-019,453.00,BRL,2026-03-17T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000370,ORD-C03-009370,GTW-C03-ONLY-000370,SEL-C03-020,1064.39,BRL,2026-03-18T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000371,ORD-C03-009371,GTW-C03-ONLY-000371,SEL-C03-021,506.11,BRL,2026-03-19T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000372,ORD-C03-009372,GTW-C03-ONLY-000372,SEL-C03-022,576.20,USD,2026-03-20T14:23:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000373,ORD-C03-009373,GTW-C03-ONLY-000373,SEL-C03-023,815.55,BRL,2026-03-21T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000374,ORD-C03-009374,GTW-C03-ONLY-000374,SEL-C03-024,100.52,BRL,2026-03-22T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000375,ORD-C03-009375,GTW-C03-ONLY-000375,SEL-C03-025,269.64,BRL,2026-03-23T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000376,ORD-C03-009376,GTW-C03-ONLY-000376,SEL-C03-026,1070.80,BRL,2026-03-24T15:15:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000377,ORD-C03-009377,GTW-C03-ONLY-000377,SEL-C03-027,617.14,BRL,2026-03-25T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000378,ORD-C03-009378,GTW-C03-ONLY-000378,SEL-C03-028,507.08,BRL,2026-03-26T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000379,ORD-C03-009379,GTW-C03-ONLY-000379,SEL-C03-029,790.88,BRL,2026-03-27T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000380,ORD-C03-009380,GTW-C03-ONLY-000380,SEL-C03-030,642.58,BRL,2026-03-28T12:00:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000381,ORD-C03-009381,GTW-C03-ONLY-000381,SEL-C03-031,576.03,BRL,2026-03-29T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000382,ORD-C03-009382,GTW-C03-ONLY-000382,SEL-C03-032,1056.36,BRL,2026-03-30T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000383,ORD-C03-009383,GTW-C03-ONLY-000383,SEL-C03-033,128.45,BRL,2026-03-31T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000384,ORD-C03-009384,GTW-C03-ONLY-000384,SEL-C03-034,508.83,EUR,2026-04-01T12:52:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000385,ORD-C03-009385,GTW-C03-ONLY-000385,SEL-C03-035,666.71,BRL,2026-04-02T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000386,ORD-C03-009386,GTW-C03-ONLY-000386,SEL-C03-036,923.24,BRL,2026-04-03T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000387,ORD-C03-009387,GTW-C03-ONLY-000387,SEL-C03-037,454.10,BRL,2026-04-04T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000388,ORD-C03-009388,GTW-C03-ONLY-000388,SEL-C03-038,240.63,BRL,2026-04-05T13:44:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000389,ORD-C03-009389,GTW-C03-ONLY-000389,SEL-C03-039,683.06,BRL,2026-04-06T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000390,ORD-C03-009390,GTW-C03-ONLY-000390,SEL-C03-040,538.53,BRL,2026-04-07T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000391,ORD-C03-009391,GTW-C03-ONLY-000391,SEL-C03-041,916.55,BRL,2026-04-08T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000392,ORD-C03-009392,GTW-C03-ONLY-000392,SEL-C03-042,1044.30,BRL,2026-04-09T14:36:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000393,ORD-C03-009393,GTW-C03-ONLY-000393,SEL-C03-043,782.79,BRL,2026-03-10T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000394,ORD-C03-009394,GTW-C03-ONLY-000394,SEL-C03-044,1020.58,BRL,2026-03-11T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000395,ORD-C03-009395,GTW-C03-ONLY-000395,SEL-C03-045,669.49,BRL,2026-03-12T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000396,ORD-C03-009396,GTW-C03-ONLY-000396,SEL-C03-046,298.33,BRL,2026-03-13T15:28:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000397,ORD-C03-009397,GTW-C03-ONLY-000397,SEL-C03-047,191.63,BRL,2026-03-14T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000398,ORD-C03-009398,GTW-C03-ONLY-000398,SEL-C03-048,527.25,BRL,2026-03-15T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000399,ORD-C03-009399,GTW-C03-ONLY-000399,SEL-C03-049,38.40,BRL,2026-03-16T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000400,ORD-C03-009400,GTW-C03-ONLY-000400,SEL-C03-050,938.58,BRL,2026-03-17T12:13:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000401,ORD-C03-009401,GTW-C03-ONLY-000401,SEL-C03-001,178.08,BRL,2026-03-18T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000402,ORD-C03-009402,GTW-C03-ONLY-000402,SEL-C03-002,468.46,BRL,2026-03-19T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000403,ORD-C03-009403,GTW-C03-ONLY-000403,SEL-C03-003,521.11,BRL,2026-03-20T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000404,ORD-C03-009404,GTW-C03-ONLY-000404,SEL-C03-004,157.95,BRL,2026-03-21T13:05:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000405,ORD-C03-009405,GTW-C03-ONLY-000405,SEL-C03-005,671.67,BRL,2026-03-22T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000406,ORD-C03-009406,GTW-C03-ONLY-000406,SEL-C03-006,772.81,BRL,2026-03-23T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000407,ORD-C03-009407,GTW-C03-ONLY-000407,SEL-C03-007,288.15,BRL,2026-03-24T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000408,ORD-C03-009408,GTW-C03-ONLY-000408,SEL-C03-008,415.08,USD,2026-03-25T13:57:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000409,ORD-C03-009409,GTW-C03-ONLY-000409,SEL-C03-009,908.17,BRL,2026-03-26T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000410,ORD-C03-009410,GTW-C03-ONLY-000410,SEL-C03-010,791.19,BRL,2026-03-27T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000411,ORD-C03-009411,GTW-C03-ONLY-000411,SEL-C03-011,492.00,BRL,2026-03-28T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000412,ORD-C03-009412,GTW-C03-ONLY-000412,SEL-C03-012,992.04,BRL,2026-03-29T14:49:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000413,ORD-C03-009413,GTW-C03-ONLY-000413,SEL-C03-013,224.58,BRL,2026-03-30T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000414,ORD-C03-009414,GTW-C03-ONLY-000414,SEL-C03-014,359.09,BRL,2026-03-31T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000415,ORD-C03-009415,GTW-C03-ONLY-000415,SEL-C03-015,174.30,BRL,2026-04-01T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000416,ORD-C03-009416,GTW-C03-ONLY-000416,SEL-C03-016,665.73,BRL,2026-04-02T15:41:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000417,ORD-C03-009417,GTW-C03-ONLY-000417,SEL-C03-017,749.12,BRL,2026-04-03T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000418,ORD-C03-009418,GTW-C03-ONLY-000418,SEL-C03-018,214.81,BRL,2026-04-04T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000419,ORD-C03-009419,GTW-C03-ONLY-000419,SEL-C03-019,1056.86,BRL,2026-04-05T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000420,ORD-C03-009420,GTW-C03-ONLY-000420,SEL-C03-020,822.05,EUR,2026-04-06T12:26:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000421,ORD-C03-009421,GTW-C03-ONLY-000421,SEL-C03-021,606.38,BRL,2026-04-07T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000422,ORD-C03-009422,GTW-C03-ONLY-000422,SEL-C03-022,561.95,BRL,2026-04-08T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000423,ORD-C03-009423,GTW-C03-ONLY-000423,SEL-C03-023,610.25,BRL,2026-04-09T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000424,ORD-C03-009424,GTW-C03-ONLY-000424,SEL-C03-024,202.82,BRL,2026-03-10T13:18:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000425,ORD-C03-009425,GTW-C03-ONLY-000425,SEL-C03-025,220.10,BRL,2026-03-11T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000426,ORD-C03-009426,GTW-C03-ONLY-000426,SEL-C03-026,629.42,BRL,2026-03-12T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000427,ORD-C03-009427,GTW-C03-ONLY-000427,SEL-C03-027,827.58,BRL,2026-03-13T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000428,ORD-C03-009428,GTW-C03-ONLY-000428,SEL-C03-028,153.11,BRL,2026-03-14T14:10:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000429,ORD-C03-009429,GTW-C03-ONLY-000429,SEL-C03-029,913.79,BRL,2026-03-15T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000430,ORD-C03-009430,GTW-C03-ONLY-000430,SEL-C03-030,184.54,BRL,2026-03-16T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000431,ORD-C03-009431,GTW-C03-ONLY-000431,SEL-C03-031,253.48,BRL,2026-03-17T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000432,ORD-C03-009432,GTW-C03-ONLY-000432,SEL-C03-032,1007.68,BRL,2026-03-18T15:02:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000433,ORD-C03-009433,GTW-C03-ONLY-000433,SEL-C03-033,680.22,BRL,2026-03-19T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000434,ORD-C03-009434,GTW-C03-ONLY-000434,SEL-C03-034,471.77,BRL,2026-03-20T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000435,ORD-C03-009435,GTW-C03-ONLY-000435,SEL-C03-035,993.94,BRL,2026-03-21T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000436,ORD-C03-009436,GTW-C03-ONLY-000436,SEL-C03-036,352.66,BRL,2026-03-22T15:54:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000437,ORD-C03-009437,GTW-C03-ONLY-000437,SEL-C03-037,59.50,BRL,2026-03-23T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000438,ORD-C03-009438,GTW-C03-ONLY-000438,SEL-C03-038,728.30,BRL,2026-03-24T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000439,ORD-C03-009439,GTW-C03-ONLY-000439,SEL-C03-039,978.17,BRL,2026-03-25T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000440,ORD-C03-009440,GTW-C03-ONLY-000440,SEL-C03-040,997.45,BRL,2026-03-26T12:39:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000441,ORD-C03-009441,GTW-C03-ONLY-000441,SEL-C03-041,661.97,BRL,2026-03-27T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000442,ORD-C03-009442,GTW-C03-ONLY-000442,SEL-C03-042,316.77,BRL,2026-03-28T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000443,ORD-C03-009443,GTW-C03-ONLY-000443,SEL-C03-043,378.36,BRL,2026-03-29T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000444,ORD-C03-009444,GTW-C03-ONLY-000444,SEL-C03-044,937.80,USD,2026-03-30T13:31:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000445,ORD-C03-009445,GTW-C03-ONLY-000445,SEL-C03-045,981.90,BRL,2026-03-31T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000446,ORD-C03-009446,GTW-C03-ONLY-000446,SEL-C03-046,800.50,BRL,2026-04-01T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000447,ORD-C03-009447,GTW-C03-ONLY-000447,SEL-C03-047,627.67,BRL,2026-04-02T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000448,ORD-C03-009448,GTW-C03-ONLY-000448,SEL-C03-048,676.91,BRL,2026-04-03T14:23:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000449,ORD-C03-009449,GTW-C03-ONLY-000449,SEL-C03-049,576.54,BRL,2026-04-04T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000450,ORD-C03-009450,GTW-C03-ONLY-000450,SEL-C03-050,462.92,BRL,2026-04-05T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000451,ORD-C03-009451,GTW-C03-ONLY-000451,SEL-C03-001,749.61,BRL,2026-04-06T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000452,ORD-C03-009452,GTW-C03-ONLY-000452,SEL-C03-002,534.88,BRL,2026-04-07T15:15:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000453,ORD-C03-009453,GTW-C03-ONLY-000453,SEL-C03-003,150.52,BRL,2026-04-08T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000454,ORD-C03-009454,GTW-C03-ONLY-000454,SEL-C03-004,561.93,BRL,2026-04-09T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000455,ORD-C03-009455,GTW-C03-ONLY-000455,SEL-C03-005,586.84,BRL,2026-03-10T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000456,ORD-C03-009456,GTW-C03-ONLY-000456,SEL-C03-006,288.25,EUR,2026-03-11T12:00:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000457,ORD-C03-009457,GTW-C03-ONLY-000457,SEL-C03-007,443.22,BRL,2026-03-12T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000458,ORD-C03-009458,GTW-C03-ONLY-000458,SEL-C03-008,440.77,BRL,2026-03-13T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000459,ORD-C03-009459,GTW-C03-ONLY-000459,SEL-C03-009,554.05,BRL,2026-03-14T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000460,ORD-C03-009460,GTW-C03-ONLY-000460,SEL-C03-010,20.18,BRL,2026-03-15T12:52:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000461,ORD-C03-009461,GTW-C03-ONLY-000461,SEL-C03-011,476.87,BRL,2026-03-16T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000462,ORD-C03-009462,GTW-C03-ONLY-000462,SEL-C03-012,372.55,BRL,2026-03-17T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000463,ORD-C03-009463,GTW-C03-ONLY-000463,SEL-C03-013,689.79,BRL,2026-03-18T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000464,ORD-C03-009464,GTW-C03-ONLY-000464,SEL-C03-014,216.51,BRL,2026-03-19T13:44:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000465,ORD-C03-009465,GTW-C03-ONLY-000465,SEL-C03-015,1043.12,BRL,2026-03-20T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000466,ORD-C03-009466,GTW-C03-ONLY-000466,SEL-C03-016,276.04,BRL,2026-03-21T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000467,ORD-C03-009467,GTW-C03-ONLY-000467,SEL-C03-017,243.16,BRL,2026-03-22T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000468,ORD-C03-009468,GTW-C03-ONLY-000468,SEL-C03-018,603.73,BRL,2026-03-23T14:36:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000469,ORD-C03-009469,GTW-C03-ONLY-000469,SEL-C03-019,349.85,BRL,2026-03-24T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000470,ORD-C03-009470,GTW-C03-ONLY-000470,SEL-C03-020,575.04,BRL,2026-03-25T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000471,ORD-C03-009471,GTW-C03-ONLY-000471,SEL-C03-021,432.33,BRL,2026-03-26T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000472,ORD-C03-009472,GTW-C03-ONLY-000472,SEL-C03-022,590.30,BRL,2026-03-27T15:28:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000473,ORD-C03-009473,GTW-C03-ONLY-000473,SEL-C03-023,558.53,BRL,2026-03-28T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000474,ORD-C03-009474,GTW-C03-ONLY-000474,SEL-C03-024,254.95,BRL,2026-03-29T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000475,ORD-C03-009475,GTW-C03-ONLY-000475,SEL-C03-025,1054.27,BRL,2026-03-30T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000476,ORD-C03-009476,GTW-C03-ONLY-000476,SEL-C03-026,816.46,BRL,2026-03-31T12:13:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000477,ORD-C03-009477,GTW-C03-ONLY-000477,SEL-C03-027,887.88,BRL,2026-04-01T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000478,ORD-C03-009478,GTW-C03-ONLY-000478,SEL-C03-028,728.28,BRL,2026-04-02T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000479,ORD-C03-009479,GTW-C03-ONLY-000479,SEL-C03-029,606.34,BRL,2026-04-03T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000480,ORD-C03-009480,GTW-C03-ONLY-000480,SEL-C03-030,781.36,USD,2026-04-04T13:05:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000481,ORD-C03-009481,GTW-C03-ONLY-000481,SEL-C03-031,104.02,BRL,2026-04-05T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000482,ORD-C03-009482,GTW-C03-ONLY-000482,SEL-C03-032,615.04,BRL,2026-04-06T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000483,ORD-C03-009483,GTW-C03-ONLY-000483,SEL-C03-033,710.93,BRL,2026-04-07T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000484,ORD-C03-009484,GTW-C03-ONLY-000484,SEL-C03-034,57.97,BRL,2026-04-08T13:57:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000485,ORD-C03-009485,GTW-C03-ONLY-000485,SEL-C03-035,30.23,BRL,2026-04-09T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000486,ORD-C03-009486,GTW-C03-ONLY-000486,SEL-C03-036,1004.60,BRL,2026-03-10T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000487,ORD-C03-009487,GTW-C03-ONLY-000487,SEL-C03-037,957.71,BRL,2026-03-11T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000488,ORD-C03-009488,GTW-C03-ONLY-000488,SEL-C03-038,918.89,BRL,2026-03-12T14:49:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000489,ORD-C03-009489,GTW-C03-ONLY-000489,SEL-C03-039,356.84,BRL,2026-03-13T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000490,ORD-C03-009490,GTW-C03-ONLY-000490,SEL-C03-040,672.98,BRL,2026-03-14T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000491,ORD-C03-009491,GTW-C03-ONLY-000491,SEL-C03-041,338.72,BRL,2026-03-15T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000492,ORD-C03-009492,GTW-C03-ONLY-000492,SEL-C03-042,389.26,EUR,2026-03-16T15:41:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000493,ORD-C03-009493,GTW-C03-ONLY-000493,SEL-C03-043,1038.11,BRL,2026-03-17T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000494,ORD-C03-009494,GTW-C03-ONLY-000494,SEL-C03-044,645.82,BRL,2026-03-18T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000495,ORD-C03-009495,GTW-C03-ONLY-000495,SEL-C03-045,699.36,BRL,2026-03-19T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000496,ORD-C03-009496,GTW-C03-ONLY-000496,SEL-C03-046,862.97,BRL,2026-03-20T12:26:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000497,ORD-C03-009497,GTW-C03-ONLY-000497,SEL-C03-047,131.72,BRL,2026-03-21T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000498,ORD-C03-009498,GTW-C03-ONLY-000498,SEL-C03-048,1097.95,BRL,2026-03-22T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000499,ORD-C03-009499,GTW-C03-ONLY-000499,SEL-C03-049,62.11,BRL,2026-03-23T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000500,ORD-C03-009500,GTW-C03-ONLY-000500,SEL-C03-050,578.11,BRL,2026-03-24T13:18:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000501,ORD-C03-009501,GTW-C03-ONLY-000501,SEL-C03-001,270.44,BRL,2026-03-25T13:31:00Z,customer_request,refund_only_unmatched
